id uczestnika,pesel,id_zdarzenia
2901,46346683081,264
2902,84847973931,1197
2903,62187330570,366
2904,48173216741,275
2905,59533353103,1928
2906,36909332644,455
2907,46029468345,2161
2908,71653922932,999
2909,23131758996,181
2910,22795172476,1607
2911,99173536834,1824
2912,82777715428,2180
2913,20036122646,2189
2914,60801967992,1150
2915,11069237430,215
2916,37659160848,465
2917,45509784890,2215
2918,54286136539,231
2919,87538335499,1385
2920,38742776667,1667
2921,85363996234,745
2922,47201397514,509
2923,80761868473,2588
2924,32884202537,2555
2925,96498451717,161
2926,28361017365,2503
2927,12473168426,2114
2928,22891209007,659
2929,65828711552,287
2930,73109052593,2271
2931,20488285509,1313
2932,49304006375,1317
2933,76097094292,1824
2934,57827261985,2502
2935,93927022169,2585
2936,72926802014,1000
2937,50383264601,459
2938,84642957704,256
2939,78644342910,1717
2940,24687581463,1503
2941,65052099947,2426
2942,69357943262,279
2943,87363591288,1027
2944,24935443660,389
2945,98300055312,1118
2946,66427673592,1294
2947,23476988364,2479
2948,22818645069,647
2949,53983917681,1300
2950,99268505078,1342
2951,91144763138,481
2952,27926423448,716
2953,70418120351,235
2954,45238547255,1010
2955,32590443759,1183
2956,17731179796,2167
2957,78223346776,1432
2958,39696029247,1812
2959,66207661456,1111
2960,71585677812,1662
2961,35190571700,615
2962,34868594422,1997
2963,25706624292,765
2964,87652752953,531
2965,87510654937,1302
2966,66391551003,2135
2967,10390730212,1565
2968,19994817641,382
2969,66554399708,576
2970,67638886464,274
2971,94870926940,1684
2972,80415209804,834
2973,58480536541,340
2974,81140397401,1058
2975,85363556507,1429
2976,77885032991,928
2977,59795927354,2097
2978,96898159494,2225
2979,85070764586,1592
2980,16510821574,208
2981,54722716151,1840
2982,67457669779,1898
2983,83079149061,1689
2984,69011255212,2094
2985,14642164707,1110
2986,67357438412,998
2987,82180811127,1497
2988,40352477051,1025
2989,45463722296,2068
2990,73333048908,1460
2991,33439423570,1517
2992,55114374731,1252
2993,71045762691,153
2994,26694702000,1104
2995,85152155691,1413
2996,48467284920,2481
2997,18778760997,2496
2998,17448912951,783
2999,12696875270,1387
3000,61387845331,1261
3001,66784043216,1276
3002,15965557307,196
3003,57873403153,1877
3004,22921330686,444
3005,13523837823,108
3006,35013289750,2444
3007,65477858879,458
3008,45023997789,1450
3009,90558552446,209
3010,76222607681,552
3011,69042969423,114
3012,32031197734,1578
3013,78444237566,1731
3014,14366798242,1352
3015,32950044137,2467
3016,84912284486,2288
3017,67229115064,1147
3018,45832673731,259
3019,76379405275,1941
3020,62150008144,1710
3021,80798269343,1176
3022,73989699100,464
3023,63723579889,645
3024,47613238130,336
3025,85723025777,101
3026,25258587758,201
3027,86893887833,1076
3028,50570970365,1819
3029,31011457582,199
3030,37940895650,429
3031,61925324028,741
3032,87578137803,1670
3033,67259723179,330
3034,17937098784,2270
3035,82432377198,580
3036,21202436803,2218
3037,24720456540,1922
3038,81827857480,1583
3039,16810028393,2019
3040,42703181778,295
3041,32329961858,1173
3042,62006434853,897
3043,86110329086,980
3044,45797795405,2339
3045,47821021615,1034
3046,27644191751,544
3047,86299574668,654
3048,39187187241,2362
3049,18079115287,1546
3050,26651658195,2564
3051,99309990449,1428
3052,14256265840,2043
3053,60913267496,276
3054,36757498717,1773
3055,19917762364,660
3056,92808677154,2351
3057,74599906042,2448
3058,88429816937,2122
3059,95863015840,992
3060,85406634546,143
3061,43915567146,1805
3062,55472649530,386
3063,87497056164,542
3064,90968429103,1822
3065,62163342374,439
3066,72537144282,1962
3067,69086216529,533
3068,92324329820,1029
3069,23154636572,1206
3070,56548761470,875
3071,20961419185,1878
3072,35089698964,1231
3073,48105116416,301
3074,81898619242,2509
3075,48364643290,2519
3076,56187566954,1978
3077,45784082582,732
3078,89419349483,580
3079,43959948339,899
3080,67072328374,1728
3081,81007890077,1480
3082,16399028683,2023
3083,91662915569,1156
3084,84806116393,1391
3085,83306881655,2067
3086,67456109946,1545
3087,43190189392,482
3088,66033886818,2434
3089,37275526919,1398
3090,28330915296,1219
3091,58523279379,1551
3092,30747529349,372
3093,13526166348,956
3094,39112263858,2242
3095,91268779642,2350
3096,33797197798,2538
3097,75323430951,2495
3098,47160170348,2268
3099,54207266828,1691
3100,58499512628,1248
3101,31368945930,1545
3102,57479407932,1813
3103,46500616782,1277
3104,22749020282,2314
3105,95956842275,1017
3106,41960781554,2473
3107,24123754201,1416
3108,21998442783,144
3109,89149529098,1116
3110,96395063536,926
3111,70815744536,2596
3112,50475233078,173
3113,41101539309,1913
3114,37390897379,1541
3115,91082792610,2501
3116,64386786148,827
3117,32263537082,1798
3118,85857744334,146
3119,63077889649,1593
3120,44539696276,1394
3121,65131010084,476
3122,44897240254,844
3123,65750605472,1968
3124,89320270835,344
3125,26330297604,1286
3126,32431696871,525
3127,19018454602,1223
3128,60993996323,1518
3129,84877128872,292
3130,74382784100,467
3131,86091825237,2275
3132,47393712574,576
3133,56956007803,2234
3134,12688482151,1982
3135,61879710951,948
3136,33013403991,996
3137,96611381490,224
3138,32106066310,582
3139,86207669199,1956
3140,98529190067,1856
3141,24676935465,2481
3142,15626371932,429
3143,82838183756,2454
3144,88076143136,189
3145,93918530003,1695
3146,95089138858,283
3147,93295693390,2180
3148,77402337797,897
3149,94689348028,1465
3150,56523305385,441
3151,77928903259,2322
3152,68361786508,1483
3153,17813449280,722
3154,58237061584,766
3155,59181723727,1703
3156,72508382107,2081
3157,61474542356,886
3158,45486381431,2213
3159,34736561206,1093
3160,80931388272,450
3161,49836033705,1705
3162,46658363547,2114
3163,92251270243,2317
3164,71818248850,588
3165,61711006426,1319
3166,59932529644,2479
3167,12414002010,469
3168,96577127633,1941
3169,49018879129,1955
3170,54245885071,1753
3171,62916681563,1247
3172,22278914128,234
3173,25491161783,1032
3174,31645934453,2552
3175,60115941209,1976
3176,89607115521,380
3177,60040213055,2556
3178,40126002731,875
3179,48471767256,1016
3180,23057268331,1732
3181,27678733003,1505
3182,74167822831,1504
3183,36628892858,358
3184,67835883728,796
3185,84762172842,571
3186,93665161080,1099
3187,57425368289,1716
3188,91521719861,450
3189,83990341170,739
3190,78922000886,363
3191,52609260888,2449
3192,55357997009,995
3193,73468131256,355
3194,20977976874,919
3195,30382374973,1617
3196,59662158418,143
3197,59105846394,317
3198,15140946733,1412
3199,28378932167,2576
3200,47434710435,2199
3201,39640334091,1354
3202,69618410848,737
3203,95851028411,912
3204,42742127531,2541
3205,20681308027,192
3206,89577374764,195
3207,92027341474,224
3208,81152452051,2070
3209,24947388482,1502
3210,54342845314,1678
3211,63249709153,1067
3212,24997543677,1037
3213,12186585566,135
3214,17923347536,2401
3215,31121575024,202
3216,68899799080,623
3217,18467241990,1818
3218,43463832824,2068
3219,30195511539,918
3220,36797923036,1013
3221,59160106933,144
3222,16602279471,1779
3223,89767490052,1290
3224,50966374668,1707
3225,95636954242,1938
3226,77375791797,1001
3227,78877851541,1855
3228,50104624332,2152
3229,46354729106,943
3230,50563202429,1737
3231,29027000173,2076
3232,21994043593,1961
3233,30471203844,706
3234,79234416898,965
3235,73285974537,1743
3236,76585893583,1802
3237,14920561774,123
3238,31951261603,1273
3239,99006041692,1775
3240,65120755913,2348
3241,78406414687,1975
3242,88428983416,2179
3243,49664285110,150
3244,27203989454,1022
3245,38858449426,1826
3246,89952726767,1989
3247,75262079910,1346
3248,89419225974,1717
3249,84471069890,2032
3250,57233967582,501
3251,76198577347,1464
3252,93987172912,1354
3253,23363863479,1584
3254,78600107758,2197
3255,54785454390,2273
3256,12082918596,2432
3257,39719576723,404
3258,86185254403,2587
3259,43966666880,1645
3260,79807589228,1702
3261,40940741599,1488
3262,87222607023,1717
3263,52525895762,1745
3264,47301390883,1097
3265,35548027922,2153
3266,62914376153,2199
3267,24985375958,792
3268,36386136895,1942
3269,77514324468,1440
3270,58062674788,2202
3271,57680145493,2005
3272,43179888996,1711
3273,36645161913,135
3274,39771644240,2130
3275,70668019860,2417
3276,49000946730,2258
3277,19905020351,747
3278,99363571814,2220
3279,46997517110,1713
3280,85575593077,110
3281,74635097506,2019
3282,21312472575,1476
3283,45207511597,526
3284,82725745556,156
3285,11836180068,535
3286,52539732694,1802
3287,95884399511,1978
3288,21838866420,278
3289,61302172153,2354
3290,83097977568,1323
3291,23564812095,1886
3292,53218777274,179
3293,70484521542,1952
3294,56035455979,875
3295,10040525316,443
3296,10322378023,862
3297,24825029423,394
3298,30431972264,1226
3299,73555618901,1376
3300,58325788633,2525
3301,97242484228,712
3302,68955766222,1571
3303,18721964209,616
3304,26800322846,2509
3305,20752499252,1121
3306,54384765929,1878
3307,41776707800,531
3308,80043595157,1800
3309,33314337538,457
3310,61561860202,1768
3311,82974415260,1669
3312,82260634976,2478
3313,49899026551,2546
3314,54715049432,1344
3315,13526593608,2203
3316,44608467164,2027
3317,17456135204,389
3318,23588036565,825
3319,62942821529,238
3320,62131884609,258
3321,72558762366,1052
3322,39605493665,2068
3323,90424725512,2450
3324,47878699247,881
3325,12458291170,1837
3326,96272263321,1590
3327,80781660139,880
3328,19173574716,737
3329,40158040603,1930
3330,12016440580,452
3331,57582838820,236
3332,37113291516,1705
3333,63393552645,1462
3334,27599539498,558
3335,29792667101,332
3336,59791130344,922
3337,28881438479,1829
3338,81338200771,2125
3339,36265295006,1325
3340,70617057267,666
3341,94863768181,562
3342,41802021307,2224
3343,77049388538,2128
3344,26592344664,2599
3345,73453714398,602
3346,47569977300,547
3347,75593747599,620
3348,21735192322,1612
3349,66554081125,396
3350,14240044170,135
3351,79866942490,166
3352,23170905874,1752
3353,50450888605,547
3354,26608535155,225
3355,82950967976,1710
3356,48275008458,2536
3357,11472769729,1329
3358,45922459411,454
3359,42755551321,294
3360,16929758591,2404
3361,89207394004,430
3362,72973368819,1596
3363,89616093971,1654
3364,32556009365,407
3365,57134763747,2447
3366,93053998832,2252
3367,83685223501,1402
3368,99330213475,447
3369,70326464485,1499
3370,49097089784,1910
3371,85090925564,2263
3372,20379132225,2596
3373,72629766029,804
3374,47312518805,243
3375,62040310621,832
3376,94705252175,606
3377,19227661302,2380
3378,41956836018,2138
3379,53622130219,538
3380,88312182424,1198
3381,44231320823,1724
3382,19739166740,1264
3383,49199555507,2059
3384,52530901743,2274
3385,86693834669,2073
3386,99514888173,1371
3387,99806166226,2145
3388,37183504305,506
3389,67992175904,1252
3390,34389323809,2404
3391,50845989448,978
3392,36175880754,2450
3393,44272752401,168
3394,33654374487,117
3395,66045949491,1431
3396,21534149704,1702
3397,17377160312,1648
3398,31923656362,605
3399,36139876134,2040
3400,12429390899,1151
3401,90223951857,1823
3402,89116089189,1029
3403,20834105475,1790
3404,87071181939,1715
3405,87153293276,1470
3406,63057824310,464
3407,40809631947,1606
3408,23243921964,1181
3409,70220208121,2503
3410,70107402788,1865
3411,19974167339,1861
3412,40001324434,2433
3413,64567848193,363
3414,51219588284,1841
3415,81651328101,1603
3416,90603329971,879
3417,32383494043,379
3418,98148804806,447
3419,77098706026,2503
3420,57011894958,1242
3421,58828335065,913
3422,80092120392,1178
3423,47958427617,1824
3424,69134270965,1789
3425,32366446461,1865
3426,47391354731,683
3427,51692833194,1089
3428,71580178907,614
3429,63043566083,2566
3430,82943490859,1499
3431,71056848126,233
3432,36262378431,1207
3433,19831477918,146
3434,38345033420,259
3435,75289570257,1449
3436,11668162288,461
3437,12232696271,1963
3438,14655751727,2504
3439,57315073099,1236
3440,41816951100,1489
3441,36381791393,1344
3442,14809561465,478
3443,79149892187,2150
3444,10487635090,2330
3445,12422741410,1241
3446,55699688681,309
3447,43458487263,1509
3448,40097079156,243
3449,78998997856,2458
3450,45481876192,1928
3451,12401595459,2302
3452,95342813808,857
3453,91311915967,840
3454,84259039428,1979
3455,56147557482,2400
3456,27641473205,903
3457,18134982823,1001
3458,59641907907,1032
3459,56836324017,433
3460,67561387328,1667
3461,51284821579,574
3462,76423629277,1456
3463,62890664757,1020
3464,37905331036,639
3465,43469791256,1138
3466,91401443453,2551
3467,71779486661,1192
3468,97051881949,443
3469,65372418370,1239
3470,23867228928,581
3471,88121698880,1699
3472,40373862800,1364
3473,84652798753,602
3474,54042928525,1960
3475,11141825547,1349
3476,35492848694,1655
3477,49224880340,1441
3478,62722646146,1546
3479,23760238323,1212
3480,90846386754,2533
3481,98618711737,1951
3482,43810594222,2225
3483,64478717309,2513
3484,40232155793,412
3485,66151999588,828
3486,20145943072,2405
3487,41053114726,1912
3488,33820101138,2262
3489,55980973079,430
3490,35970063758,1241
3491,74020035801,1281
3492,32817304675,1625
3493,72028005056,1821
3494,47437372306,1712
3495,17817806315,388
3496,83781638050,1792
3497,57420494610,676
3498,30960399211,1912
3499,42882168680,169
3500,61039039859,2084
3501,17762578050,2267
3502,26933533902,1727
3503,14932561360,1778
3504,95717407323,109
3505,60971301064,1327
3506,36842065561,1544
3507,17791354158,567
3508,62340248591,712
3509,72916231936,1823
3510,47644973601,614
3511,98848981797,146
3512,20409891144,2208
3513,57478512315,391
3514,90414900213,857
3515,74126474274,1920
3516,84707909626,1116
3517,38635644506,1984
3518,27831084259,1694
3519,56921517784,444
3520,29826824375,1870
3521,18711630457,2579
3522,73718621906,2073
3523,12308782704,1139
3524,38257118004,1045
3525,77684599296,950
3526,55073268806,516
3527,58596840481,1294
3528,39004477088,1859
3529,59938861373,1633
3530,77956321306,1457
3531,81923929869,1157
3532,78524681782,2106
3533,14631329059,402
3534,83141436970,1216
3535,84667776403,2459
3536,41717819935,2433
3537,14727655077,1857
3538,95300680960,2303
3539,26077295373,400
3540,83076257509,113
3541,41394565666,2058
3542,22223928387,1583
3543,37085461035,1030
3544,55503033498,1555
3545,82853917283,1807
3546,55803410823,977
3547,22271571831,961
3548,67198667132,867
3549,57446250031,119
3550,93630240862,953
3551,99292977300,2497
3552,61282287826,1477
3553,89798135815,165
3554,72842582781,1992
3555,44236837858,649
3556,76851507324,294
3557,52100394480,147
3558,42000873000,1875
3559,21545465269,2567
3560,78470305617,2037
3561,16238481547,2368
3562,65056346354,1308
3563,38591403527,235
3564,99566520812,950
3565,46061663115,1593
3566,70514683503,2521
3567,23543821621,954
3568,50369043487,1771
3569,22454931218,2172
3570,97141845144,827
3571,17946985764,2510
3572,13579221712,1899
3573,68866676214,278
3574,31152252919,1221
3575,34734244265,1263
3576,87898634410,1711
3577,31951305244,482
3578,60349881324,1193
3579,30821721221,1873
3580,27737939784,2509
3581,25151846491,1887
3582,21625802741,2200
3583,77241800752,2310
3584,11851928658,2240
3585,42019466592,997
3586,83697137115,789
3587,46399978500,340
3588,34495682342,190
3589,19726684010,1178
3590,82339315110,1443
3591,15884288589,757
3592,69382091149,202
3593,36487122792,1797
3594,14493783349,1611
3595,64782568578,1817
3596,83198518382,336
3597,29455786466,257
3598,48949682831,1669
3599,22694693311,492
3600,54755044564,1614
3601,93698306672,1277
3602,21020221056,1592
3603,92534760785,2003
3604,49490651729,1617
3605,56418353644,2333
3606,25469318152,1303
3607,86774495344,1767
3608,76991554056,753
3609,84012814179,933
3610,51082648501,2596
3611,99462061609,2304
3612,93374986802,938
3613,45348918896,157
3614,95004401602,2419
3615,80204346516,2368
3616,32583086177,994
3617,37289616044,2077
3618,26543257281,637
3619,30035621878,1958
3620,98772938920,166
3621,63670576733,2046
3622,38781648201,937
3623,63418452403,1886
3624,13028721083,1730
3625,79554524953,1634
3626,70013352689,1377
3627,20025452206,1436
3628,95410070335,1104
3629,27631954965,1044
3630,73399268846,1720
3631,62807430209,1137
3632,97978326162,920
3633,96295610111,888
3634,59806265142,861
3635,26653038422,1227
3636,95751692889,1084
3637,34653011137,2114
3638,19701093257,1636
3639,78281811675,2561
3640,74511561469,1113
3641,86444983568,1701
3642,81358397154,1119
3643,20485931798,1426
3644,73471887690,2031
3645,15907242739,692
3646,75013076394,1923
3647,22589664539,901
3648,47187682539,434
3649,53627191007,1060
3650,85108958105,1145
3651,28899704481,631
3652,82969851756,2344
3653,67874344960,1584
3654,19362966263,1885
3655,79802268522,2078
3656,82581637858,1651
3657,27796044450,1855
3658,50820890576,2032
3659,94046059301,189
3660,46757163337,1499
3661,15760231486,137
3662,86125684706,1498
3663,79288969856,576
3664,14145041593,1916
3665,73429179309,1555
3666,51904791554,1317
3667,70517483380,284
3668,99386845186,1658
3669,42594740827,2452
3670,71849820611,515
3671,86142718885,2382
3672,35872046842,718
3673,79064193527,1775
3674,93029594301,1272
3675,95542998565,2411
3676,13620856980,807
3677,12081897331,347
3678,84934989518,944
3679,40176781483,1536
3680,18506342460,2330
3681,18350927055,2223
3682,88720672957,1081
3683,58288578296,709
3684,80965672684,1715
3685,48483935739,2062
3686,35188585560,1121
3687,30768783399,234
3688,97356977735,1793
3689,66898735030,2218
3690,10067817405,408
3691,15369129280,2534
3692,35202019253,192
3693,37259234157,1061
3694,24468801229,953
3695,58183274831,455
3696,80134747054,2248
3697,51635597642,1663
3698,50027258762,2039
3699,16883709686,1147
3700,97977531830,2112
3701,59406146359,1477
3702,29690433556,1096
3703,86834180504,1186
3704,99162938945,2572
3705,50301661142,2398
3706,86979666703,167
3707,80326190691,1510
3708,55844256081,2275
3709,60135418735,883
3710,12845878422,947
3711,14749856387,581
3712,17140624834,1985
3713,61754979831,1892
3714,39606648890,1704
3715,17238309628,1846
3716,95619122861,211
3717,25364106315,1850
3718,67663217743,2401
3719,29925329167,988
3720,66818061833,1712
3721,41738626409,783
3722,20785051310,2030
3723,12259909326,1083
3724,67312128777,1950
3725,62958706479,2542
3726,67428849481,2311
3727,20505622761,1162
3728,96739304967,1695
3729,59356171956,557
3730,68335674342,2000
3731,32437135590,1786
3732,87690545761,832
3733,42783862167,659
3734,80627466110,2260
3735,50080940888,743
3736,60524035713,2513
3737,30988790906,1063
3738,39915451253,1700
3739,89104288377,1475
3740,13874513734,311
3741,58186003964,2310
3742,65511158648,1811
3743,30801019716,2533
3744,82675885952,2031
3745,57613531444,1045
3746,25755279493,710
3747,59619378801,866
3748,28031575935,2533
3749,64799227267,2068
3750,29465145912,2550
3751,81885164285,2485
3752,33748688063,574
3753,94901974734,213
3754,57654802365,1008
3755,49454995189,2178
3756,64805230689,2395
3757,11508849145,362
3758,91718726907,2155
3759,40751353107,515
3760,93047182641,1876
3761,73590818141,1687
3762,61352303797,169
3763,22662641422,1277
3764,95583247799,1001
3765,68195008520,1386
3766,69910866415,998
3767,53485273516,1128
3768,43580508855,2004
3769,40060175814,210
3770,25605945799,2087
3771,64759545201,1032
3772,12606042384,1738
3773,60773642258,2114
3774,72472568259,1504
3775,65168604446,795
3776,20566967283,2162
3777,68535449707,2476
3778,36266435134,1093
3779,92024610859,612
3780,48353937980,748
3781,41060353428,1868
3782,78980423413,2221
3783,89397538362,112
3784,75637501992,2145
3785,30811531254,255
3786,68481964557,1711
3787,54788021525,1609
3788,88651490601,1821
3789,73790201281,1853
3790,78768364064,760
3791,18149355518,1083
3792,50890944160,1666
3793,67343491245,2255
3794,38464410236,2420
3795,90061491784,1585
3796,66203258962,515
3797,92851025670,2453
3798,71724281930,1646
3799,78727216522,1179
3800,83403346796,2426
3801,83944441572,1628
3802,49111756637,246
3803,57707226693,1235
3804,17964185183,630
3805,83874749521,1221
3806,99350709061,344
3807,33278660168,355
3808,77583780351,2102
3809,95633067720,586
3810,47325768296,2349
3811,41239038371,1727
3812,88791070329,234
3813,58991203291,248
3814,67051831077,1551
3815,45069303012,2160
3816,72462367836,186
3817,87966614602,1947
3818,41189964758,531
3819,92755578701,901
3820,47682735262,1665
3821,11661762419,129
3822,93970397494,1103
3823,54185359493,142
3824,22623053529,206
3825,87477570506,1955
3826,13269890636,1967
3827,70174137848,1588
3828,52396669781,2392
3829,13487467496,479
3830,15037314198,126
3831,74647250105,777
3832,12626183538,1459
3833,69278058006,1573
3834,73660319335,1791
3835,35686937514,1339
3836,23034853461,1264
3837,88171750143,2149
3838,55901475189,1888
3839,32220849685,627
3840,13931367491,2562
3841,61459850160,1523
3842,72561414291,1392
3843,38273478033,160
3844,22116821379,368
3845,29301310565,1354
3846,61170508751,1652
3847,41463893198,779
3848,41649654840,810
3849,82136498062,1240
3850,13548430454,548
3851,91566657698,2509
3852,62419601473,1321
3853,83495199711,2150
3854,64382133507,2426
3855,52036679565,1555
3856,23650029945,2173
3857,52707215544,2599
3858,50906913915,609
3859,29734285449,570
3860,52343782586,2105
3861,64515710815,279
3862,30238584933,313
3863,15319167978,1645
3864,57683256132,696
3865,68098210484,358
3866,58160401716,1780
3867,25525818905,1347
3868,84145020318,401
3869,58644770457,1867
3870,98811049728,1531
3871,70368372905,2347
3872,22484079359,706
3873,71648181328,212
3874,35290261022,125
3875,40834990867,1504
3876,55053568465,2279
3877,94866285490,1380
3878,84916456184,865
3879,72304308374,1059
3880,58792249724,888
3881,43050616186,999
3882,98609197701,2351
3883,61903532426,2056
3884,43986219184,550
3885,87608627358,1272
3886,61012692987,1372
3887,72722856371,1267
3888,17627164600,225
3889,90476877112,1717
3890,88749914859,1216
3891,75894059883,742
3892,31279276349,247
3893,87776107702,827
3894,88875203427,927
3895,56452960488,2484
3896,38976646658,458
3897,81152443352,2077
3898,17424560872,1908
3899,61556874244,523
3900,13841005758,1020
3901,82168381319,1571
3902,27414147107,224
3903,25975501344,1605
3904,77172154052,693
3905,11267721304,473
3906,15500990815,1535
3907,50891509979,1937
3908,78638147349,333
3909,54337072899,1616
3910,50420967432,1732
3911,11151414408,1024
3912,35019651902,1894
3913,80954210144,900
3914,65256015471,337
3915,13136127091,661
3916,16632640520,2075
3917,40023646182,161
3918,83271384906,2230
3919,66313865312,389
3920,63154670905,2280
3921,90081810101,2031
3922,12617386684,596
3923,35074923903,972
3924,57201012181,1512
3925,22447366815,271
3926,63134601609,1927
3927,46191883801,280
3928,68693423504,2511
3929,81941424124,2469
3930,31564599029,1621
3931,22302966443,1802
3932,94377779533,1900
3933,16186063804,1093
3934,96567232781,1231
3935,74548921139,2277
3936,46995140227,2572
3937,41314177946,544
3938,78668803822,1966
3939,72808399777,2221
3940,35697201677,1126
3941,45715964624,2489
3942,70991890799,699
3943,62915755280,355
3944,74149006787,1403
3945,55523453211,1133
3946,60429818736,196
3947,65742091542,725
3948,50627553561,1653
3949,77651987913,1365
3950,59622345542,1614
3951,95146410919,898
3952,71317332165,2459
3953,62641389477,603
3954,35998558769,2448
3955,38334700819,2532
3956,56825578048,1692
3957,39774349821,1643
3958,58932054346,1805
3959,96419409801,285
3960,10139381614,781
3961,83462298359,1804
3962,56649150976,1475
3963,95259417808,242
3964,70155191210,1497
3965,88934727576,2147
3966,46879889569,1993
3967,84483497105,116
3968,96503080254,995
3969,15098039125,864
3970,34416214261,2004
3971,96285995846,1395
3972,59049066998,902
3973,35252574536,917
3974,86958683106,1163
3975,53109783511,2109
3976,51542064294,2056
3977,65349714478,842
3978,48694841097,2440
3979,88981139293,2183
3980,26147348893,875
3981,53194961385,1199
3982,67396920933,2206
3983,53431099379,1980
3984,21222286350,1682
3985,93960415786,1017
3986,82511788995,2513
3987,62071252018,892
3988,59965517326,568
3989,20423376328,1355
3990,42025863351,421
3991,37944590089,452
3992,43371006886,1917
3993,61111626768,1664
3994,43392247531,1564
3995,41190864962,649
3996,10697485031,1852
3997,97487294928,1692
3998,53849842575,717
3999,36116047092,744
4000,73676914828,2336
4001,66925654247,359
4002,56685928400,2411
4003,79869560625,153
4004,76600314583,318
4005,52825696232,1661
4006,51278497086,1323
4007,71257122914,357
4008,35894557822,2060
4009,45976661894,1664
4010,19962282879,2050
4011,15224172777,761
4012,19632310393,2145
4013,94944069898,654
4014,85457946187,478
4015,92152379070,839
4016,65114026530,956
4017,32219382100,693
4018,38655860602,2207
4019,51154593768,329
4020,52869106491,1398
4021,95593426501,222
4022,96117669904,1155
4023,46862259665,890
4024,19957598367,670
4025,85013495286,1134
4026,62490382113,1565
4027,69721702255,1590
4028,25345947060,1982
4029,26844446889,800
4030,49766884134,1026
4031,54024880863,1911
4032,21642158604,2254
4033,48681147436,2264
4034,12702728394,841
4035,46918001722,973
4036,60526202600,421
4037,16240888948,1314
4038,85982671056,736
4039,23215484548,672
4040,26853801466,2267
4041,83871279015,296
4042,94510881829,639
4043,32319852837,273
4044,98258057639,637
4045,57917782472,784
4046,34761233473,1667
4047,56274257357,2213
4048,59906161480,290
4049,11911862531,603
4050,78350859506,483
4051,34955521321,2161
4052,40474375422,2074
4053,24122746879,1344
4054,10537028921,1627
4055,96929619270,1352
4056,99416514697,2457
4057,78318221974,2103
4058,86173792492,1289
4059,14203715346,1344
4060,49417004566,433
4061,94981589902,1558
4062,58098542326,1932
4063,86681945368,1796
4064,59230249185,2169
4065,77704009338,978
4066,65931817538,1982
4067,69905200679,1734
4068,82225289714,2453
4069,79067295509,1228
4070,87495501120,1905
4071,49897124147,1774
4072,49436994336,1905
4073,91056240572,2325
4074,39334998813,843
4075,53528702392,1962
4076,23535296171,342
4077,51104965012,1580
4078,96101790447,1080
4079,56930402847,1815
4080,79195846570,1295
4081,55751921604,546
4082,73159289397,1430
4083,15558843617,1375
4084,94447731533,2497
4085,28871805221,525
4086,23469050599,2334
4087,88282653799,2557
4088,28281648581,2140
4089,34595228638,2419
4090,55853950885,2381
4091,98083748824,2282
4092,66106120607,1719
4093,13517470559,1835
4094,24274874292,1890
4095,51648513001,159
4096,17752504880,309
4097,90175198752,2589
4098,76349462136,716
4099,34992595041,1234
4100,18017449249,249
4101,65849300378,2565
4102,98445072512,691
4103,34757200781,2356
4104,45671087663,695
4105,30270974301,330
4106,41522146490,1520
4107,50246417356,1497
4108,15287271554,2328
4109,18016258982,1507
4110,65402405381,977
4111,87814666373,2343
4112,50780531373,2188
4113,20107989490,1788
4114,50621445781,227
4115,14533122505,1038
4116,28416511529,1047
4117,88937190814,686
4118,25565222630,2198
4119,56894239726,2246
4120,47322440711,757
4121,91018828680,1602
4122,99502144460,1342
4123,31901615781,493
4124,22333958816,1986
4125,15919122211,344
4126,48685014580,348
4127,62607033200,861
4128,65229447907,1612
4129,82065499377,1406
4130,49298616643,289
4131,29704840659,1105
4132,40822635861,1789
4133,51168142723,452
4134,74857523927,1115
4135,79231775206,2337
4136,63919345795,1503
4137,51374730854,813
4138,20912267355,2390
4139,58806899463,1350
4140,23059892294,1172
4141,17885531344,2466
4142,61114401188,2089
4143,18001185363,442
4144,40277275535,2203
4145,89780097602,323
4146,88519078058,2492
4147,49487860323,1350
4148,64163654876,470
4149,38599780064,1573
4150,28123171965,1582
4151,69869382101,1615
4152,34761423771,2055
4153,85387286441,1308
4154,49872524795,647
4155,37592928460,1304
4156,85697883163,1735
4157,11451142608,1958
4158,19006122945,2095
4159,28975932171,2259
4160,34060637504,555
4161,56861332294,1218
4162,19146401241,2259
4163,55604195054,2065
4164,58365853808,1443
4165,48997499304,1836
4166,40900002461,2151
4167,57588277259,227
4168,57232090910,1897
4169,33623196921,898
4170,81791435668,2360
4171,63593916911,2208
4172,48663271626,1033
4173,14252162529,922
4174,95580769201,1228
4175,83609720323,1212
4176,54753659852,213
4177,73108013344,1791
4178,91870263984,2374
4179,86792621930,1249
4180,22386629902,2137
4181,18055715948,1543
4182,66137142619,1926
4183,14758914287,989
4184,63119100945,1796
4185,56209363000,236
4186,59008834936,837
4187,10687177767,734
4188,86836889923,2144
4189,69485626418,2108
4190,81053160596,1063
4191,21940937213,830
4192,62247614085,2083
4193,84851448882,419
4194,45011260589,467
4195,92574410734,880
4196,58829807205,1148
4197,98256519091,230
4198,91690860493,863
4199,13924382616,966
4200,80294636750,1144
4201,77766369537,2009
4202,21298492634,1839
4203,60596976951,430
4204,29072767005,2249
4205,36563429232,1541
4206,89899068881,2435
4207,51041005927,450
4208,61735902988,1504
4209,60407773852,2485
4210,57884189149,886
4211,37494072343,2580
4212,78672397291,852
4213,23520351066,1089
